"Country Region","Package Id",Type,"Net Price","Minimum selling price",Data,SMS,Voice,Networks
Vietnam,xin-chao-in-7days-unlimited,sim,15.5,29.5,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-7days-unlimited-topup,topup,15.5,27,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-10days-unlimited,sim,21.6,35,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-10days-unlimited-topup,topup,21.6,35,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-15days-unlimited,sim,31.8,49,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-15days-unlimited-topup,topup,31.8,49,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-unlimited,sim,62.5,79,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-unlimited-topup,topup,62.5,72,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vanuatu,efate-in-7days-1gb,sim,4.8,7,"1 GB",0,0,"Digicel [4G]"
Vanuatu,efate-in-7days-1gb-topup,topup,4.8,7,"1 GB",0,0,"Digicel [4G]"
Vanuatu,efate-in-15days-2gb,sim,8.1,13,"2 GB",0,0,"Digicel [4G]"
Vanuatu,efate-in-15days-2gb-topup,topup,8.1,13,"2 GB",0,0,"Digicel [4G]"
Vanuatu,efate-in-30days-3gb,sim,10.6,18,"3 GB",0,0,"Digicel [4G]"
Vanuatu,efate-in-30days-3gb-topup,topup,10.6,18,"3 GB",0,0,"Digicel [4G]"
Vanuatu,efate-in-30days-5gb,sim,16.5,29,"5 GB",0,0,"Digicel [4G]"
Vanuatu,efate-in-30days-5gb-topup,topup,16.5,29,"5 GB",0,0,"Digicel [4G]"
Vanuatu,efate-in-30days-10gb,sim,26.1,38.5,"10 GB",0,0,"Digicel [4G]"
Vanuatu,efate-in-30days-10gb-topup,topup,26.1,38.5,"10 GB",0,0,"Digicel [4G]"
Vanuatu,efate-3days-unlimited,sim,18.2,27.5,Unlimited,0,0,"Digicel [4G]"
Vanuatu,efate-5days-unlimited,sim,29.2,42.5,Unlimited,0,0,"Digicel [4G]"
Vanuatu,efate-5days-unlimited-topup,topup,29.2,42.5,Unlimited,0,0,"Digicel [4G]"
Vanuatu,efate-7days-unlimited,sim,40.2,53.5,Unlimited,0,0,"Digicel [4G]"
Vanuatu,efate-7days-unlimited-topup,topup,40.2,53.5,Unlimited,0,0,"Digicel [4G]"
Vanuatu,efate-10days-unlimited,sim,56.7,69,Unlimited,0,0,"Digicel [4G]"
Vanuatu,efate-10days-unlimited-topup,topup,56.7,69,Unlimited,0,0,"Digicel [4G]"
Vanuatu,efate-15days-unlimited,sim,84.2,95,Unlimited,0,0,"Digicel [4G]"
Vanuatu,efate-15days-unlimited-topup,topup,84.2,95,Unlimited,0,0,"Digicel [4G]"
Samoa,faaf-mobile-in-7days-1gb,sim,6.3,6,"1 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-in-7days-1gb-topup,topup,6.3,6,"1 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-in-15days-2gb,sim,11.3,11,"2 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-in-15days-2gb-topup,topup,11.3,11,"2 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-in-30days-3gb,sim,15.1,15,"3 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-in-30days-3gb-topup,topup,15.1,15,"3 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-in-30days-5gb,sim,24,23.5,"5 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-in-30days-5gb-topup,topup,24,23.5,"5 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-in-30days-10gb,sim,38.5,42,"10 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-in-30days-10gb-topup,topup,38.5,42,"10 GB",0,0,"Digicel [4G]"
"South Africa",cellsa-7days-1gb-px,sim,2.5,4.5,"1 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-7days-1gb-topup-px,topup,2.5,4.5,"1 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-15days-2gb-px,sim,4.8,7.5,"2 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-15days-2gb-topup-px,topup,4.8,7.5,"2 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-3gb-px,sim,6.2,10,"3 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-3gb-topup-px,topup,6.2,10,"3 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-5gb-px,sim,9.6,14,"5 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-5gb-topup-px,topup,9.6,14,"5 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-10gb-px,sim,15.1,24.5,"10 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-10gb-topup-px,topup,15.1,24.5,"10 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-20gb-px,sim,26.7,40,"20 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-20gb-topup-px,topup,26.7,40,"20 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-3days-unlimited,sim,10.6,20.5,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-3days-unlimited-topup,topup,10.6,20.5,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-7days-unlimited,sim,23.2,39.5,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-7days-unlimited-topup,topup,23.2,39.5,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-10days-unlimited,sim,32.6,46,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-10days-unlimited-topup,topup,32.6,46,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-5days-unlimited,sim,16.9,31.5,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-5days-unlimited-topup,topup,16.9,31.5,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-15days-unlimited,sim,48.3,68,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-15days-unlimited-topup,topup,48.3,68,Unlimited,0,0,"Vodacom [4G]"
Zambia,kafue-mobile-7days-1gb,sim,5.5,7.5,"1 GB",0,0,"Zain [4G]"
Zambia,kafue-mobile-7days-1gb-topup,topup,5.5,7.5,"1 GB",0,0,"Zain [4G]"
Zambia,kafue-mobile-15days-2gb,sim,10,12.5,"2 GB",0,0,"Zain [4G]"
Zambia,kafue-mobile-15days-2gb-topup,topup,10,12.5,"2 GB",0,0,"Zain [4G]"
Zambia,kafue-mobile-30days-3gb,sim,13.3,16.5,"3 GB",0,0,"Zain [4G]"
Zambia,kafue-mobile-30days-3gb-topup,topup,13.3,16.5,"3 GB",0,0,"Zain [4G]"
Zambia,kafue-mobile-30days-5gb,sim,21.2,23,"5 GB",0,0,"Zain [4G]"
Zambia,kafue-mobile-30days-5gb-topup,topup,21.2,23,"5 GB",0,0,"Zain [4G]"
Zambia,kafue-mobile-30days-10gb,sim,34.1,38,"10 GB",0,0,"Zain [4G]"
Zambia,kafue-mobile-30days-10gb-topup,topup,34.1,38,"10 GB",0,0,"Zain [4G]"
Zimbabwe,zimcom-in-7days-1gb,sim,48.5,19,"1 GB",0,0,"Telecel [4G]"
Zimbabwe,zimcom-in-7days-1gb-topup,topup,48.5,19,"1 GB",0,0,"Telecel [4G]"
Marie-Galante,mawig-in-7days-1gb,sim,3.3,4.5,"1 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-in-7days-1gb-topup,topup,3.3,4.5,"1 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-in-15days-2gb,sim,5.2,8.5,"2 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-in-15days-2gb-topup,topup,5.2,8.5,"2 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-in-30days-3gb,sim,6.6,11.5,"3 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-in-30days-3gb-topup,topup,6.6,11.5,"3 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-in-30days-5gb,sim,10,16.5,"5 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-in-30days-5gb-topup,topup,10,16.5,"5 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-in-30days-10gb,sim,15.5,27.5,"10 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-in-30days-10gb-topup,topup,15.5,27.5,"10 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-in-30days-20gb,sim,27.1,44,"20 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-in-30days-20gb-topup,topup,27.1,44,"20 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-3days-unlimited,sim,11.1,19,Unlimited,0,0,"Digicel [4G]"
Marie-Galante,mawig-3days-unlimited-topup,topup,11.1,19,Unlimited,0,0,"Digicel [4G]"
Marie-Galante,mawig-5days-unlimited,sim,17.4,27,Unlimited,0,0,"Digicel [4G]"
Marie-Galante,mawig-5days-unlimited-topup,topup,17.4,27,Unlimited,0,0,"Digicel [4G]"
Marie-Galante,mawig-7days-unlimited,sim,23.7,32,Unlimited,0,0,"Digicel [4G]"
Marie-Galante,mawig-7days-unlimited-topup,topup,23.7,32,Unlimited,0,0,"Digicel [4G]"
Marie-Galante,mawig-10days-unlimited,sim,33.1,35,Unlimited,0,0,"Digicel [4G]"
Marie-Galante,mawig-10days-unlimited-topup,topup,33.1,35,Unlimited,0,0,"Digicel [4G]"
Marie-Galante,mawig-15days-unlimited,sim,48.8,49,Unlimited,0,0,"Digicel [4G]"
Marie-Galante,mawig-15days-unlimited-topup,topup,48.8,49,Unlimited,0,0,"Digicel [4G]"
Marie-Galante,mawig-30days-unlimited,sim,96,99,Unlimited,0,0,"Digicel [4G]"
Marie-Galante,mawig-30days-unlimited-topup,topup,96,99,Unlimited,0,0,"Digicel [4G]"
"Puerto Rico",boricua-in-mobile-7days-1gb-topup,topup,1.7,4.5,"1 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-7days-1gb,sim,1.7,4.5,"1 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-in-mobile-15days-2gb,sim,3.3,8,"2 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-in-mobile-15days-2gb-topup,topup,3.3,8,"2 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-3gb,sim,4.8,11,"3 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-3gb-topup,topup,4.8,11,"3 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-5gb,sim,8,17,"5 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-5gb-topup,topup,8,17,"5 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-mobile-30days-10gb,sim,13,25,"10 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-10gb-topup,topup,13,25,"10 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-20gb,sim,22.9,39,"20 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-20gb-topup,topup,22.9,39,"20 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-3days-unlimited,sim,9.2,20.5,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-3days-unlimited-topup,topup,9.2,20.5,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-5days-unlimited,sim,14.5,29.5,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-5days-unlimited-topup,topup,14.5,29.5,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-7days-unlimited,sim,19.9,36.5,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-7days-unlimited-topup,topup,19.9,36.5,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-10days-unlimited,sim,27.9,38,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-10days-unlimited-topup,topup,27.9,38,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-15days-unlimited,sim,41.3,49,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-15days-unlimited-topup,topup,41.3,49,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-unlimited,sim,81.3,99,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-unlimited-topup,topup,81.3,99,Unlimited,0,0,"T-Mobile [LTE]"
Scotland,scotland-in-7days-1gb,sim,0.8,4.5,"1 GB",0,0,"EE [5G]"
Scotland,scotland-in-7days-1gb-topup,topup,0.8,4.5,"1 GB",0,0,"EE [5G]"
Scotland,scotland-in-15days-2gb,sim,1.6,7,"2 GB",0,0,"EE [5G]"
Scotland,scotland-in-15days-2gb-topup,topup,1.6,7,"2 GB",0,0,"EE [5G]"
Scotland,scotland-in-30days-3gb,sim,2.2,9,"3 GB",0,0,"EE [5G]"
Scotland,scotland-in-30days-3gb-topup,topup,2.2,9,"3 GB",0,0,"EE [5G]"
Scotland,scotland-in-30days-5gb,sim,3.5,13,"5 GB",0,0,"EE [5G]"
Scotland,scotland-in-30days-5gb-topup,topup,3.5,13,"5 GB",0,0,"EE [5G]"
Scotland,scotland-in-30days-10gb,sim,5.6,19.5,"10 GB",0,0,"EE [5G]"
Scotland,scotland-in-30days-10gb-topup,topup,5.6,19.5,"10 GB",0,0,"EE [5G]"
Scotland,scotland-in-30days-20gb,sim,9.1,32,"20 GB",0,0,"EE [5G]"
Scotland,scotland-in-30days-20gb-topup,topup,9.1,32,"20 GB",0,0,"EE [5G]"
Scotland,nessietel-10days-unlimited,sim,11.1,35,Unlimited,0,0,"EE [5G]"
"Canary Islands",mansetel-7days-1gb,sim,2.1,4,"1 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-7days-1gb-topup,topup,2.1,4,"1 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-15days-2gb,sim,3.1,7,"2 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-15days-2gb-topup,topup,3.1,7,"2 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-3gb,sim,4,9.5,"3 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-3gb-topup,topup,4,9.5,"3 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-5gb,sim,6.5,14,"5 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-5gb-topup,topup,6.5,14,"5 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-10gb,sim,10.2,23,"10 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-10gb-topup,topup,10.2,23,"10 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-20gb,sim,17.7,36,"20 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-20gb-topup,topup,17.7,36,"20 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-10days-unlimited,sim,25,35,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-3days-unlimited,sim,7,11.5,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-3days-unlimited-topup,topup,7,11.5,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-5days-unlimited,sim,13.3,19.5,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-5days-unlimited-topup,topup,13.3,19.5,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-7days-unlimited,sim,13.4,27,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-7days-unlimited-topup,topup,13.4,27,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-10days-unlimited-topup,topup,25.93,35,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-15days-unlimited,sim,31.8,49,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-15days-unlimited-topup,topup,31.8,49,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-unlimited,sim,62.5,72.5,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-unlimited-topup,topup,62.5,72.5,Unlimited,0,0,"Movistar [LTE]"
Madeira,porto-in-3days-unlimited,sim,7.9,11.5,Unlimited,0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-3days-unlimited-topup,topup,7.9,11.5,Unlimited,0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-5days-unlimited,sim,15.2,19.5,Unlimited,0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-5days-unlimited-topup,topup,15.2,19.5,Unlimited,0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-7days-unlimited,sim,15.3,27,Unlimited,0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-7days-unlimited-topup,topup,15.3,27,Unlimited,0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-10days-unlimited,sim,21.5,35,Unlimited,0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-10days-unlimited-topup,topup,21.5,35,Unlimited,0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-15days-unlimited,sim,42,49,Unlimited,0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-15days-unlimited-topup,topup,42,49,Unlimited,0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-7days-1gb,sim,2.2,4.5,"1 GB",0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-7days-1gb-topup,topup,2.2,4.5,"1 GB",0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-15days-2gb,sim,3.4,8,"2 GB",0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-15days-2gb-topup,topup,3.4,8,"2 GB",0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-30days-3gb,sim,4.1,11,"3 GB",0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-30days-3gb-topup,topup,4.1,11,"3 GB",0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-30days-5gb,sim,6.2,17,"5 GB",0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-30days-5gb-topup,topup,6.2,17,"5 GB",0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-30days-10gb,sim,10.4,29,"10 GB",0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-30days-10gb-topup,topup,10.4,29,"10 GB",0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-30days-20gb,sim,16.6,48,"20 GB",0,0,"Vodafone [LTE], Optimus [5G]"
Madeira,porto-in-30days-20gb-topup,topup,16.6,48,"20 GB",0,0,"Vodafone [LTE], Optimus [5G]"
Azores,pico-in-3days-unlimited,sim,12,11.5,Unlimited,0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-3days-unlimited-topup,topup,12,11.5,Unlimited,0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-5days-unlimited,sim,23.6,19.5,Unlimited,0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-5days-unlimited-topup,topup,23.6,19.5,Unlimited,0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-7days-unlimited,sim,23.7,27,Unlimited,0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-7days-unlimited-topup,topup,23.7,27,Unlimited,0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-10days-unlimited,sim,33.8,36,Unlimited,0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-10days-unlimited-topup,topup,33.8,36,Unlimited,0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-7days-1gb,sim,2.9,5,"1 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-7days-1gb-topup,topup,2.9,5,"1 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-15days-2gb,sim,4.9,9,"2 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-15days-2gb-topup,topup,4.9,9,"2 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-30days-3gb,sim,6,12,"3 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-30days-3gb-topup,topup,6,12,"3 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-30days-5gb,sim,9.4,17,"5 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-30days-5gb-topup,topup,9.4,17,"5 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-30days-10gb,sim,16,29,"10 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-30days-10gb-topup,topup,16,29,"10 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-30days-20gb,sim,25.9,48,"20 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Azores,pico-in-30days-20gb-topup,topup,25.9,48,"20 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
"Northern Cyprus",adanet-7days-1gb,sim,1.7,4.5,"1 GB",0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-7days-1gb-topup,topup,1.7,4.5,"1 GB",0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-15days-2gb,sim,2.7,6.5,"2 GB",0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-15days-2gb-topup,topup,2.7,6.5,"2 GB",0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-30days-3gb,sim,3.4,8,"3 GB",0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-30days-3gb-topup,topup,3.4,8,"3 GB",0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-30days-5gb,sim,4.9,11,"5 GB",0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-30days-5gb-topup,topup,4.9,11,"5 GB",0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-30days-10gb,sim,7.3,17,"10 GB",0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-30days-10gb-topup,topup,7.3,17,"10 GB",0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-30days-20gb,sim,12.6,24,"20 GB",0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-30days-20gb-topup,topup,12.6,24,"20 GB",0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-3days-unlimited,sim,5.4,11.5,Unlimited,0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-3days-unlimited-topup,topup,5.4,11.5,Unlimited,0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-5days-unlimited,sim,8.3,19.5,Unlimited,0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-5days-unlimited-topup,topup,8.3,19.5,Unlimited,0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-7days-unlimited,sim,11.1,27,Unlimited,0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-7days-unlimited-topup,topup,11.1,27,Unlimited,0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-10days-unlimited,sim,15.3,35,Unlimited,0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-10days-unlimited-topup,topup,15.3,35,Unlimited,0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-15days-unlimited,sim,22.4,49,Unlimited,0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-15days-unlimited-topup,topup,22.4,49,Unlimited,0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-30days-unlimited,sim,43.6,72.5,Unlimited,0,0,"Turkcell [4G]"
"Northern Cyprus",adanet-30days-unlimited-topup,topup,43.6,72.5,Unlimited,0,0,"Turkcell [4G]"
Saba,scenery-in-7days-1gb,sim,7.4,8,"1 GB",0,0,"Telcell N.V. [4G]"
Saba,scenery-in-7days-1gb-topup,topup,7.4,8,"1 GB",0,0,"Telcell N.V. [4G]"
Saba,scenery-in-15days-2gb,sim,13.6,15,"2 GB",0,0,"Telcell N.V. [4G]"
Saba,scenery-in-15days-2gb-topup,topup,13.6,15,"2 GB",0,0,"Telcell N.V. [4G]"
Saba,scenery-in-30days-3gb,sim,18.2,21,"3 GB",0,0,"Telcell N.V. [4G]"
Saba,scenery-in-30days-3gb-topup,topup,18.2,21,"3 GB",0,0,"Telcell N.V. [4G]"
Saba,scenery-in-30days-5gb,sim,29.1,32.5,"5 GB",0,0,"Telcell N.V. [4G]"
Saba,scenery-in-30days-5gb-topup,topup,29.1,32.5,"5 GB",0,0,"Telcell N.V. [4G]"
"Sint Eustatius",statia-in-7days-1gb,sim,7.4,8,"1 GB",0,0,"Telcell N.V. [4G]"
"Sint Eustatius",statia-in-7days-1gb-topup,topup,7.4,8,"1 GB",0,0,"Telcell N.V. [4G]"
"Sint Eustatius",statia-in-15days-2gb,sim,13.6,15,"2 GB",0,0,"Telcell N.V. [4G]"
"Sint Eustatius",statia-in-15days-2gb-topup,topup,13.6,15,"2 GB",0,0,"Telcell N.V. [4G]"
"Sint Eustatius",statia-in-30days-3gb,sim,18.2,21,"3 GB",0,0,"Telcell N.V. [4G]"
"Sint Eustatius",statia-in-30days-3gb-topup,topup,18.2,21,"3 GB",0,0,"Telcell N.V. [4G]"
"Sint Eustatius",statia-in-30days-5gb,sim,29.1,32.5,"5 GB",0,0,"Telcell N.V. [4G]"
"Sint Eustatius",statia-in-30days-5gb-topup,topup,29.1,32.5,"5 GB",0,0,"Telcell N.V. [4G]"
"Sint Eustatius",statia-in-30days-10gb,sim,47,49,"10 GB",0,0,"Telcell N.V. [4G]"
"Sint Eustatius",statia-in-30days-10gb-topup,topup,47,49,"10 GB",0,0,"Telcell N.V. [4G]"
"European Union and United Kingdom",eu-connect-in-30days-3gb,sim,1.8,9.5,"3 GB",0,0,"33 networks supported - Learn more on Partner"
"European Union and United Kingdom",eu-connect-in-30days-3gb-topup,topup,1.8,9.5,"3 GB",0,0,"33 networks supported - Learn more on Partner"
"European Union and United Kingdom",eu-connect-in-30days-10gb,sim,3.6,28,"10 GB",0,0,"33 networks supported - Learn more on Partner"
"European Union and United Kingdom",eu-connect-in-30days-10gb-topup,topup,3.6,28,"10 GB",0,0,"33 networks supported - Learn more on Partner"
"European Union and United Kingdom",eu-connect-in-7days-1gb,sim,1.3,4,"1 GB",0,0,"33 networks supported - Learn more on Partner"
"European Union and United Kingdom",eu-connect-in-7days-1gb-topup,topup,1.3,4,"1 GB",0,0,"33 networks supported - Learn more on Partner"
"European Union and United Kingdom",eu-connect-in-15days-2gb,sim,1.6,7,"2 GB",0,0,"33 networks supported - Learn more on Partner"
"European Union and United Kingdom",eu-connect-in-15days-2gb-topup,topup,1.6,7,"2 GB",0,0,"33 networks supported - Learn more on Partner"
"European Union and United Kingdom",eu-connect-in-30days-5gb,sim,2.4,15.5,"5 GB",0,0,"33 networks supported - Learn more on Partner"
"European Union and United Kingdom",eu-connect-in-30days-5gb-topup,topup,2.4,15.5,"5 GB",0,0,"33 networks supported - Learn more on Partner"
